country,countrycode2,countrycode3,governingbody,Squad,Gender,Comp,From,To,Comps,Champs,Other Names,clubid
Brazil,br,BRA,CONMEBOL,Botafogo FC,M,Campeonato Brasileiro Série B,2019,2019,1,,"",3cc399a5
Brazil,br,BRA,CONMEBOL,Brasília FC,M,"",2015,2015,0,0,Brasilia FC,2f9fda3d
Brazil,br,BRA,CONMEBOL,CA Bragantino,M,Campeonato Brasileiro Série B,2014,2019,4,,"",f98930d1
Brazil,br,BRA,CONMEBOL,Ceará SC,M,Campeonato Brasileiro Série A,2014,2019,6,,"",2f335e17
Brazil,br,BRA,CONMEBOL,Centro Sportivo Alagoano,M,Campeonato Brasileiro Série A,2018,2019,2,,"",05aff519
Brazil,br,BRA,CONMEBOL,Club Athletico Paranaense,M,Campeonato Brasileiro Série A,2014,2019,6,0,Clube Atlético Paranaense,2091c619
Brazil,br,BRA,CONMEBOL,Clube Atlético Mineiro,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",422bb734
Brazil,br,BRA,CONMEBOL,Clube Náutico Capibaribe,M,"",2014,2017,4,,"",b5effd9e
Brazil,br,BRA,CONMEBOL,Coritiba FC,M,Campeonato Brasileiro Série B,2014,2019,6,0,"",d680d257
Brazil,br,BRA,CONMEBOL,CR Brasil,M,Campeonato Brasileiro Série B,2015,2019,5,,"",7fcb6e83
Brazil,br,BRA,CONMEBOL,CR Flamengo,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",639950ae
Brazil,br,BRA,CONMEBOL,CR Vasco da Gama,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",83f55dbe
Brazil,br,BRA,CONMEBOL,Criciúma Esporte Clube,M,Campeonato Brasileiro Série B,2014,2019,6,0,"",3f7595bb
Brazil,br,BRA,CONMEBOL,Cruzeiro Esporte Clube,M,Campeonato Brasileiro Série A,2014,2019,6,1,"",03ff5eeb
Brazil,br,BRA,CONMEBOL,Cuiabá Esporte Clube,M,Campeonato Brasileiro Série B,2016,2019,1,0,"",f0e6fb14
Brazil,br,BRA,CONMEBOL,Esporte Clube Bahia,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",157b7fee
Brazil,br,BRA,CONMEBOL,Esporte Clube Juventude,M,"",2017,2018,2,,"",d081b697
Brazil,br,BRA,CONMEBOL,Esporte Clube São Bento,M,Campeonato Brasileiro Série B,2018,2019,2,,"",ab0835d2
Brazil,br,BRA,CONMEBOL,Esporte Clube Vitória,M,Campeonato Brasileiro Série B,2014,2019,6,0,"",33f95fe0
Brazil,br,BRA,CONMEBOL,Figueirense FC,M,Campeonato Brasileiro Série B,2014,2019,6,0,"",0ce4436d
Brazil,br,BRA,CONMEBOL,Fluminense FC,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",84d9701c
Brazil,br,BRA,CONMEBOL,Fortaleza Esporte Clube,M,Campeonato Brasileiro Série A,2018,2019,2,1,"",a9d0ab0e
Brazil,br,BRA,CONMEBOL,Goiás Esporte Clube,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",78c617cc
Brazil,br,BRA,CONMEBOL,Grêmio Esportivo Brasil,M,Campeonato Brasileiro Série B,2016,2019,4,,"",d11febf7
Brazil,br,BRA,CONMEBOL,Grêmio Foot-Ball Porto Alegrense,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",d5ae3703
Brazil,br,BRA,CONMEBOL,Guarani FC,M,Campeonato Brasileiro Série B,2017,2019,3,,"",341d7cb0
Brazil,br,BRA,CONMEBOL,Joinville Esporte Clube,M,"",2014,2016,3,1,"",da0666a2
Brazil,br,BRA,CONMEBOL,Londrina Esporte Clube,M,Campeonato Brasileiro Série B,2016,2019,4,,"",7886dd6c
Brazil,br,BRA,CONMEBOL,Luverdense Esporte Clube,M,"",2014,2017,4,,"",e1ad075e
Brazil,br,BRA,CONMEBOL,Macaé Esporte FC,M,"",2015,2015,1,,"",f430869b
Brazil,br,BRA,CONMEBOL,Mogi Mirim Esporte Clube,M,"",2015,2015,1,,"",8365a0df
Brazil,br,BRA,CONMEBOL,Oeste FC,M,Campeonato Brasileiro Série B,2014,2019,6,,"",4d0b6235
Brazil,br,BRA,CONMEBOL,Operário Ferroviário Esporte Clube,M,Campeonato Brasileiro Série B,2019,2019,1,,"",d2dc922e
Brazil,br,BRA,CONMEBOL,Paraná Clube,M,Campeonato Brasileiro Série B,2014,2019,6,,"",ab17f2e9
Brazil,br,BRA,CONMEBOL,Paysandu SC,M,"",2015,2018,4,,"",81f8aeb6
Brazil,br,BRA,CONMEBOL,Sampaio Corrêa FC,M,"",2014,2018,4,,"",740be0b0
Brazil,br,BRA,CONMEBOL,Santa Cruz FC,M,"",2014,2017,4,0,"",ad0c1246
Brazil,br,BRA,CONMEBOL,Santos FC,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",712c528f
Brazil,br,BRA,CONMEBOL,São Paulo FC,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",5f232eb1
Brazil,br,BRA,CONMEBOL,SC Corinthians Paulista,M,Campeonato Brasileiro Série A,2014,2019,6,2,"",bf4acd28
Brazil,br,BRA,CONMEBOL,Sociedade Esportiva Palmeiras,M,Campeonato Brasileiro Série A,2014,2019,6,2,"",abdce579
Brazil,br,BRA,CONMEBOL,Sport Club do Recife,M,Campeonato Brasileiro Série B,2014,2019,6,0,"",ece66b78
Brazil,br,BRA,CONMEBOL,Sport Club Internacional,M,Campeonato Brasileiro Série A,2014,2019,6,0,"",6f7e1f03
Brazil,br,BRA,CONMEBOL,Tupi Esporte Clube,M,"",2016,2016,1,,Tupi FC,aa2e6305
Brazil,br,BRA,CONMEBOL,Vila Nova FC,M,Campeonato Brasileiro Série B,2014,2019,5,,"",f050c492
Bulgaria,bg,BUL,UEFA,FC Arda,M,First Professional Football League,2018-2019,2019-2020,1,0,FK Arda 1924 Kardzhali,66906381
Bulgaria,bg,BUL,UEFA,FC Dunav Ruse,M,First Professional Football League,2016-2017,2019-2020,4,0,"",97171221
Bulgaria,bg,BUL,UEFA,FC Etar 1924 Veliko Tarnovo,M,"",2012-2013,2012-2013,1,0,"",4457d7e9
Bulgaria,bg,BUL,UEFA,FC Haskovo 1957,M,"",2014-2015,2014-2015,1,0,"",02706ef8
Bulgaria,bg,BUL,UEFA,FC Kaliakra Kavarna,M,"",2010-2011,2011-2012,2,0,"",c80d9d1b
Bulgaria,bg,BUL,UEFA,FC Lokomotiv 1929 Sofia,M,"",2009-2010,2017-2018,6,0,PFC Lokomotiv Sofia,21b98152
Bulgaria,bg,BUL,UEFA,FC Lokomotiv Gorna Oryahovitsa,M,"",2016-2017,2016-2017,1,0,"",5c85e6e9
Bulgaria,bg,BUL,UEFA,FC Lokomotiv Mezdra,M,"",2009-2010,2009-2010,1,0,"",40161d67
Bulgaria,bg,BUL,UEFA,FC Lyubimets 2007,M,"",2013-2014,2013-2014,1,0,"",7130d129
Bulgaria,bg,BUL,UEFA,FC Marek Dupnitsa,M,"",2014-2015,2014-2015,1,0,"",18e6fddd
Bulgaria,bg,BUL,UEFA,FC Minyor Pernik,M,"",2009-2010,2012-2013,4,0,"",32afe8a8
Bulgaria,bg,BUL,UEFA,FC Montana,M,"",2009-2010,2018-2019,6,0,"",5522dff5
Bulgaria,bg,BUL,UEFA,FC NSA Sofia,F,"",2014-2015,2019-2020,0,,"",0341a929
Bulgaria,bg,BUL,UEFA,FC Sportist Svoge,M,"",2009-2010,2010-2011,1,0,"",a7e0075b
Bulgaria,bg,BUL,UEFA,FC Svetkavitsa Targovishte,M,"",2011-2012,2011-2012,1,0,"",ca0a3d53
Bulgaria,bg,BUL,UEFA,FC Tsarsko Selo Sofia,M,First Professional Football League,2017-2018,2019-2020,1,0,"",f98f6335
Bulgaria,bg,BUL,UEFA,FC Vitosha Bistritsa,M,First Professional Football League,2016-2017,2019-2020,3,0,"",9a9fde66
Bulgaria,bg,BUL,UEFA,OFC Pirin Blagoevgrad,M,"",2009-2010,2017-2018,5,0,"",50facccf
Bulgaria,bg,BUL,UEFA,OFC Pomorie,M,"",2010-2011,2015-2016,0,0,PFC Chernomorets Pomorie,9bbad86b
Bulgaria,bg,BUL,UEFA,OFC Sliven 2000,M,"",2009-2010,2010-2011,2,0,"",834d4c5d
Bulgaria,bg,BUL,UEFA,PFC Akademik Sofia,M,"",2010-2011,2010-2011,1,0,"",134006ff
Bulgaria,bg,BUL,UEFA,PFC Beroe Stara Zagora,M,First Professional Football League,2009-2010,2019-2020,11,0,"",ab7b2fe7
Bulgaria,bg,BUL,UEFA,PFC Botev Plovdiv,M,First Professional Football League,2009-2010,2019-2020,9,0,"",e56e174a
Bulgaria,bg,BUL,UEFA,PFC Cherno More Varna,M,First Professional Football League,2009-2010,2019-2020,11,0,"",f61e60c9
Bulgaria,bg,BUL,UEFA,PFC CSKA Sofia,M,First Professional Football League,2003-2004,2019-2020,10,0,"",cbde2682
Bulgaria,bg,BUL,UEFA,PFC Levski Sofia,M,First Professional Football League,2000-2001,2019-2020,11,0,"",3a7a27c6
Bulgaria,bg,BUL,UEFA,PFC Litex Lovech,M,"",1999-2000,2015-2016,7,2,"",835be610
Bulgaria,bg,BUL,UEFA,PFC Lokomotiv Plovdiv,M,First Professional Football League,2004-2005,2019-2020,11,0,"",e0242ef1
Bulgaria,bg,BUL,UEFA,PFC Ludogorets Razgrad,M,First Professional Football League,2011-2012,2019-2020,9,8,"",488c6ba1
Bulgaria,bg,BUL,UEFA,PFC Neftochimic Burgas,M,"",2013-2014,2013-2014,1,0,PFC Naftex Burgas,103034c9
Bulgaria,bg,BUL,UEFA,PFC Neftochimic Burgas,M,"",2016-2017,2016-2017,1,0,"",c8d1caa1
Bulgaria,bg,BUL,UEFA,PFC Pirin Gotse Delchev,M,"",2012-2013,2013-2014,2,0,"",c984fb3e
Bulgaria,bg,BUL,UEFA,PFC Septemvri Sofia,M,"",2016-2017,2018-2019,2,0,"",b786cf35
Bulgaria,bg,BUL,UEFA,PFC Slavia Sofia,M,First Professional Football League,2009-2010,2019-2020,11,0,"",b35f18af
Bulgaria,bg,BUL,UEFA,PFC Vereya,M,"",2016-2017,2018-2019,3,0,"",63a3bc5d
Bulgaria,bg,BUL,UEFA,PFC Vidima-Rakovski Sevlievo,M,"",2010-2011,2011-2012,2,0,"",faa94b19
Bulgaria,bg,BUL,UEFA,POFC Botev Vratsa,M,First Professional Football League,2011-2012,2019-2020,4,0,"",87c3235f
Bulgaria,bg,BUL,UEFA,PSFC Chernomorets Burgas,M,"",2009-2010,2013-2014,5,0,"",438a0fda
Bulgaria,bg,BUL,UEFA,SFC Etar Veliko Tarnovo,M,First Professional Football League,2017-2018,2019-2020,3,0,"",cbd9f3f6
Canada,ca,CAN,CONCACAF,Calgary Mustangs SC,M,"",2004,2004,1,0,"",2bbe1738
Canada,ca,CAN,CONCACAF,Edmonton Aviators,M,"",2004,2004,1,0,"",ecff520d
Canada,ca,CAN,CONCACAF,FC Edmonton,M,"",2011,2017,7,0,"",b71c6529
Canada,ca,CAN,CONCACAF,FC Montréal,M,"",2015,2016,2,0,"",441c6a68
Canada,ca,CAN,CONCACAF,Montreal Impact,M,"",2004,2011,8,2,"",0866c135
Canada,ca,CAN,CONCACAF,Montreal Impact,M,Major League Soccer,2012,2019,8,0,"",fc22273c
Canada,ca,CAN,CONCACAF,Ottawa Fury FC,M,USL Championship,2014,2019,6,0,"",2f816a62
Canada,ca,CAN,CONCACAF,Toronto FC,M,Major League Soccer,2007,2019,13,1,"",130f43fa
Canada,ca,CAN,CONCACAF,Toronto FC II,M,"",2015,2018,4,0,"",69ef89c7
Canada,ca,CAN,CONCACAF,Toronto Lynx,M,"",2004,2006,3,0,"",063c44a6
Canada,ca,CAN,CONCACAF,Vancouver Whitecaps FC,M,"",2004,2010,7,2,Whitecaps FC,0174ffd1
Canada,ca,CAN,CONCACAF,Vancouver Whitecaps FC,M,Major League Soccer,2011,2019,9,0,"",ab41cb90
Canada,ca,CAN,CONCACAF,Whitecaps FC 2,M,"",2015,2017,3,0,"",2cbb6f5a
Chile,cl,CHI,CONMEBOL,AC Barnechea,M,"",2014-2015,2014-2015,3,0,"",460b144e
Chile,cl,CHI,CONMEBOL,Audax Italiano,M,Chilean Primera División,2014-2015,2019,12,0,CD de la Florida,13b57ed6
Chile,cl,CHI,CONMEBOL,CD Palestino,M,Chilean Primera División,2014-2015,2019,12,0,"",fccf2756
Chile,cl,CHI,CONMEBOL,CD Universidad Católica,M,Chilean Primera División,2014,2019,12,3,"",3e3fbf36
Chile,cl,CHI,CONMEBOL,CD Universidad de Concepción,M,Chilean Primera División,2014-2015,2019,12,0,"",01b96636
Chile,cl,CHI,CONMEBOL,Club Universidad de Chile,M,Chilean Primera División,2014,2019,12,2,CF Universidad de Chile,d4a88ef6
Chile,cl,CHI,CONMEBOL,Cobreloa,M,"",2014-2015,2014-2015,3,0,CD,69a3f4b2
Chile,cl,CHI,CONMEBOL,Cobresal,M,Chilean Primera División,2014,2019,10,1,CD,ed392b02
Chile,cl,CHI,CONMEBOL,Colo-Colo,M,Chilean Primera División,2014-2015,2019,12,2,CSD,2ff539f3
Chile,cl,CHI,CONMEBOL,Coquimbo Unido,M,Chilean Primera División,2019,2019,1,,CD,85c3a70f
Chile,cl,CHI,CONMEBOL,Curicó Unido,M,Chilean Primera División,2017,2019,3,,CDP Curico Unido,c40d810e
Chile,cl,CHI,CONMEBOL,Deportes Antofagasta,M,Chilean Primera División,2014-2015,2019,12,0,CD Antofagasta,fb8c42a7
Chile,cl,CHI,CONMEBOL,Deportes Iquique,M,Chilean Primera División,2014,2019,12,0,CD Iquique,c1d9f388
Chile,cl,CHI,CONMEBOL,Deportes Temuco,M,"",2016-2017,2018,5,0,CD Temuco,059d12a2
Chile,cl,CHI,CONMEBOL,Everton de Viña del Mar,M,Chilean Primera División,2016-2017,2019,6,0,CD Everton de Vina del Mar,81a74688
Chile,cl,CHI,CONMEBOL,Huachipato,M,Chilean Primera División,2014,2019,12,0,CD,e3816a4b
Chile,cl,CHI,CONMEBOL,Ñublense,M,"",2014-2015,2014-2015,3,0,CD,9c1af4fe
Chile,cl,CHI,CONMEBOL,O'Higgins FC,M,Chilean Primera División,2014,2019,12,0,CD O'Higgins,5049d576
Chile,cl,CHI,CONMEBOL,San Luis de Quillota,M,"",2015-2016,2018,8,0,CD,2d392770
Chile,cl,CHI,CONMEBOL,San Marcos de Arica,M,"",2014-2015,2015-2016,6,0,CDC,b40c635d
Chile,cl,CHI,CONMEBOL,Santiago Wanderers,M,"",2014-2015,2018,10,0,CD,d6eb477c
Chile,cl,CHI,CONMEBOL,Unión Española,M,Chilean Primera División,2014,2019,12,0,"",def379c5
Chile,cl,CHI,CONMEBOL,Unión La Calera,M,Chilean Primera División,2014-2015,2019,8,0,CD,f052bc76
China PR,cn,CHN,AFC,Beijing Renhe FC,M,Chinese Super League,2014,2019,4,,"Shaanxi Baorong Chanba FC,Guizhou Renhe FC",32dc6955
China PR,cn,CHN,AFC,Beijing Sinobo Guoan FC,M,Chinese Super League,2014,2019,6,,"Beijing Guoan FC,Beijing Guoan LeEco FC",8ab37ab8
China PR,cn,CHN,AFC,Changchun Yatai FC,M,"",2014,2018,5,,"",693f4682
China PR,cn,CHN,AFC,Chongqing SWM FC,M,Chinese Super League,2015,2019,5,,"Chongqing Lifan FC,Chongqing Dangdai Lifan FC",d669ece9
China PR,cn,CHN,AFC,Dalian Yifang FC,M,Chinese Super League,2014,2019,3,,Dalian Aerbin FC,277c7160
China PR,cn,CHN,AFC,Guangzhou Evergrande Taobao FC,M,Chinese Super League,2014,2019,6,4,"Guangzhou Evergrande FC,Guangzhou GPC FC",1837b9f6
China PR,cn,CHN,AFC,Guangzhou R&F FC,M,Chinese Super League,2014,2019,6,,Changsha Ginde FC,c4223ca7
China PR,cn,CHN,AFC,Guizhou Hengfeng FC,M,"",2017,2018,2,,Guizhou Hengfeng Zhicheng FC,4a458ef6
China PR,cn,CHN,AFC,Hebei China Fortune FC,M,Chinese Super League,2016,2019,4,,"",65ea0ebf
China PR,cn,CHN,AFC,Henan Jianye FC,M,Chinese Super League,2014,2019,6,,Henan Construction FC,b037fc40
China PR,cn,CHN,AFC,Jiangsu Suning FC,M,Chinese Super League,2014,2019,6,,"Jiangsu Guoxin-Sainty FC,Jiangsu Sainty FC",2b29dfc4
China PR,cn,CHN,AFC,Liaoning Whowin,M,"",2014,2017,4,,"",166b19e0
China PR,cn,CHN,AFC,Shandong Luneng Taishan FC,M,Chinese Super League,2014,2019,6,,"",d721b332
China PR,cn,CHN,AFC,Shanghai Greenland Shenhua FC,M,Chinese Super League,2014,2019,6,,"",8385b101
China PR,cn,CHN,AFC,Shanghai Shenxin FC,M,"",2014,2015,2,,Nanchang Hengyuan FC,ca9b08ff
China PR,cn,CHN,AFC,Shanghai SIPG FC,M,Chinese Super League,2014,2019,6,1,Shanghai Dongya FC,c48512d3
China PR,cn,CHN,AFC,Shenzhen FC,M,Chinese Super League,2019,2019,1,,Shenzhen Ruby FC,0e57c34a
China PR,cn,CHN,AFC,Shijiazhuang Ever Bright FC,M,"",2015,2016,2,,"",0e2ae537
China PR,cn,CHN,AFC,Tianjin TEDA FC,M,Chinese Super League,2014,2019,6,,"",42dff5fb
China PR,cn,CHN,AFC,Tianjin Tianhai FC,M,Chinese Super League,2017,2019,3,,Tianjin Quangjiang FC,b9040312
China PR,cn,CHN,AFC,Wuhan Zall FC,M,Chinese Super League,2019,2019,1,,"",38ec619e
China PR,cn,CHN,AFC,Yanbian Hailanjiang FC,M,"",2016,2017,2,,Yanbian Funde FC,2be14f21
China PR,cn,CHN,AFC,Zhejiang Greentown FC,M,"",2014,2016,3,,"Hangzhou Greentown FC,Hangzhou Nabel Greentown FC,Hangzhou Daikin Greentown FC,Hangzhou 9Top Greentown FC",8d9bcfa3
China PR,cn,CHN,AFC,Zhejiang Yiteng FC,M,"",2014,2014,1,,Harbin Yiteng FC,606fe3f7
Colombia,co,COL,CONMEBOL,Águilas Doradas,M,Categoría Primera A,2014,2019,18,0,Rionegro Águilas,6466f662
Colombia,co,COL,CONMEBOL,Alianza Petrolera,M,Categoría Primera A,2014,2019,18,0,CD,ffc8a1d6
Colombia,co,COL,CONMEBOL,América de Cali,M,Categoría Primera A,2017,2019,9,0,CD América,c6f65a93
Colombia,co,COL,CONMEBOL,Atlético Bucaramanga,M,Categoría Primera A,2016,2019,12,0,CA Bucaramanga,9b9a8c22
Colombia,co,COL,CONMEBOL,Atlético Huila,M,Categoría Primera A,2014,2019,18,0,CD,5d3835bb
Colombia,co,COL,CONMEBOL,Atlético Nacional,M,Categoría Primera A,2014,2019,18,3,CDC,e0b973a6
Colombia,co,COL,CONMEBOL,Boyacá Chicó FC,M,"",2014,2018,12,0,Deportivo Boyacá Chicó FC,f46a80fc
Colombia,co,COL,CONMEBOL,CD Junior FC,M,Categoría Primera A,2014,2019,18,2,CDP Junior FC,b281fa3b
Colombia,co,COL,CONMEBOL,Club Always Ready,M,División de Fútbol Profesional,2019,2019,3,0,"",8d727f54
Colombia,co,COL,CONMEBOL,Cortuluá,M,"",2015,2017,9,0,"CD ,Cortuluá",1eeaaa61
Colombia,co,COL,CONMEBOL,Cúcuta Deportivo,M,Categoría Primera A,2015,2019,6,0,FC,865839d8
Colombia,co,COL,CONMEBOL,Deportes Tolima,M,Categoría Primera A,2014,2019,18,1,CD Tolima,9c4c0cc1
Colombia,co,COL,CONMEBOL,Deportivo Cali,M,Categoría Primera A,2014,2019,18,1,AD Cali,47538775
Colombia,co,COL,CONMEBOL,Deportivo Pasto,M,Categoría Primera A,2014,2019,18,0,AD Pasto,72f9f06e
Colombia,co,COL,CONMEBOL,Envigado FC,M,Categoría Primera A,2014,2019,18,0,CD,67cdee3a
Colombia,co,COL,CONMEBOL,Expreso Rojo,M,"",2017,2017,3,0,"",122a7774
Colombia,co,COL,CONMEBOL,Fortaleza FC,M,"",2014,2016,6,0,Fortaleza CEIF,e1d2289f
Colombia,co,COL,CONMEBOL,Independiente Medellín,M,Categoría Primera A,2014,2019,18,1,CD,70068101
Colombia,co,COL,CONMEBOL,Independiente Santa Fe,M,Categoría Primera A,2014,2019,18,2,"",a7854d10
Colombia,co,COL,CONMEBOL,Jaguares de Córdoba,M,Categoría Primera A,2015,2019,15,0,FC,024b201d
Colombia,co,COL,CONMEBOL,La Equidad,M,Categoría Primera A,2014,2019,18,0,CD Seguros,16b2606a
Colombia,co,COL,CONMEBOL,Leones FC,M,"",2018,2018,3,0,"",0fa7296f
Colombia,co,COL,CONMEBOL,Millonarios FC,M,Categoría Primera A,2014,2019,18,1,"",4c319052
Colombia,co,COL,CONMEBOL,Once Caldas,M,Categoría Primera A,2014,2019,18,0,CD,af8be55a
Colombia,co,COL,CONMEBOL,Patriotas FC,M,Categoría Primera A,2014,2019,18,0,Boyacá,b075ba2a
Colombia,co,COL,CONMEBOL,Uniautónoma FC,M,"",2014,2015,6,0,"",ba0ff758
Colombia,co,COL,CONMEBOL,Unión Magdalena,M,Categoría Primera A,2019,2019,3,0,AD,418eab1a
Croatia,hr,CRO,UEFA,GNK Dinamo Zagreb,M,Croatian First Football League,1999-2000,2019-2020,13,11,"",edd0d381
Croatia,hr,CRO,UEFA,HNK Cibalia,M,"",2007-2008,2017-2018,8,0,"",9b37defe
Croatia,hr,CRO,UEFA,HNK Gorica,M,Croatian First Football League,2016-2017,2019-2020,2,0,"",4faa6f09
Croatia,hr,CRO,UEFA,HNK Hajduk Split,M,Croatian First Football League,2000-2001,2019-2020,13,0,"",6777e16d
Croatia,hr,CRO,UEFA,HNK Rijeka,M,Croatian First Football League,1999-2000,2019-2020,13,1,"",25dbe099
Croatia,hr,CRO,UEFA,HNK Šibenik,M,"",2007-2008,2018-2019,5,0,"",bd9dc140
Croatia,hr,CRO,UEFA,NK Croatia Sesvete,M,"",2008-2009,2009-2010,2,0,"",86cbd494
Croatia,hr,CRO,UEFA,NK Hrvatski Dragovoljac,M,"",2007-2008,2013-2014,2,0,"",de5cc3e9
Croatia,hr,CRO,UEFA,NK Inter Zaprešić,M,Croatian First Football League,2007-2008,2019-2020,11,0,"",bbe40bd8
Croatia,hr,CRO,UEFA,NK Istra 1961,M,Croatian First Football League,2009-2010,2019-2020,11,0,"",f49c0f7a
Croatia,hr,CRO,UEFA,NK Karlovac,M,"",2009-2010,2011-2012,3,0,"",ffc63c6a
Croatia,hr,CRO,UEFA,NK Lokomotiva,M,Croatian First Football League,2009-2010,2019-2020,11,0,"",ea115eb3
Croatia,hr,CRO,UEFA,NK Lučko,M,"",2011-2012,2011-2012,1,0,"",9d096c25
Croatia,hr,CRO,UEFA,NK Međimurje,M,"",2007-2008,2009-2010,2,0,"",e445020f
Croatia,hr,CRO,UEFA,NK Osijek,M,Croatian First Football League,2007-2008,2019-2020,13,0,"",57d14db5
Croatia,hr,CRO,UEFA,NK Rudeš,M,"",2017-2018,2018-2019,2,0,"",a021ec1b
Croatia,hr,CRO,UEFA,NK Slaven Belupo,M,Croatian First Football League,2007-2008,2019-2020,13,0,"",7a798c4b
Croatia,hr,CRO,UEFA,NK Varaždin,M,Croatian First Football League,2017-2018,2019-2020,1,0,"",c5727287
Croatia,hr,CRO,UEFA,NK Varaždin,M,"",2007-2008,2011-2012,5,0,NK Varteks,d97d3062
Croatia,hr,CRO,UEFA,NK Zadar,M,"",2007-2008,2014-2015,8,0,"",d3822651
Croatia,hr,CRO,UEFA,NK Zagreb,M,"",2002-2003,2015-2016,8,0,"",0a8c9857
Croatia,hr,CRO,UEFA,RNK Split,M,"",2010-2011,2016-2017,7,0,"",27b6696c
Croatia,hr,CRO,UEFA,ŽNK Osijek,F,"",2014-2015,2018-2019,0,0,"",0d19b2b7
Croatia,hr,CRO,UEFA,ŽNK Split,F,"",2019-2020,2019-2020,0,,"",da27edc2
Cyprus,cy,CYP,UEFA,AC Omonia,M,,2001-2002,2015-2016,0,,"",15e031af
Cyprus,cy,CYP,UEFA,AEK Larnaca FC,M,,2011-2012,2019-2020,0,0,AÉK Lárnaka,01689b1a
Cyprus,cy,CYP,UEFA,AEL Limassol,M,,2012-2013,2019-2020,0,0,AE Lemesós,651288fd
Cyprus,cy,CYP,UEFA,Anorthosis Famagusta FC,M,,1999-2000,2018-2019,0,0,"",d27fe90c
Cyprus,cy,CYP,UEFA,APOEL FC,M,,2002-2003,2019-2020,0,0,"",eab315a6
Cyprus,cy,CYP,UEFA,Apollon Ladies FC,F,,2014-2015,2019-2020,0,0,"",092980d3
Cyprus,cy,CYP,UEFA,Apollon Limassol,M,,2006-2007,2019-2020,0,0,Apollon FC Lemesós,8dff1828
Cyprus,cy,CYP,UEFA,APOP Kinyras FC,M,,2009-2010,2009-2010,0,,"",b388305e
Cyprus,cy,CYP,UEFA,Barcelona FA,F,,2018-2019,2018-2019,0,0,"",a873ed48
Cyprus,cy,CYP,UEFA,Ermis Aradippou,M,,2014-2015,2014-2015,0,,"",5ac58233
Cyprus,cy,CYP,UEFA,Omonia Aradippou,M,,2016-2017,2016-2017,0,,"",6e5246d8
Czech Republic,cz,CZE,UEFA,1. FC Slovácko,M,Czech First League,2009-2010,2019-2020,11,0,"",38988e1a
Czech Republic,cz,CZE,UEFA,1. FK Příbram,M,Czech First League,2009-2010,2019-2020,10,0,"",fa263bb1
Czech Republic,cz,CZE,UEFA,1. SC Znojmo,M,"",2013-2014,2013-2014,1,0,"",96b538da
Czech Republic,cz,CZE,UEFA,AC Sparta Prague,F,"",2014-2015,2019-2020,0,0,AC Sparta Praha,c1cf4fdc
Czech Republic,cz,CZE,UEFA,AC Sparta Prague,M,Czech First League,1999-2000,2019-2020,11,2,"",ecb862be
Czech Republic,cz,CZE,UEFA,Bohemians Praha 1905,M,Czech First League,2009-2010,2019-2020,10,0,Bohemians 1905,4a2ec81c
Czech Republic,cz,CZE,UEFA,FC Baník Ostrava,M,Czech First League,2004-2005,2019-2020,10,0,"",9c87251a
Czech Republic,cz,CZE,UEFA,FC Fastav Zlín,M,Czech First League,2015-2016,2019-2020,5,0,"",d9097887
Czech Republic,cz,CZE,UEFA,FC Hradec Králové,M,"",2010-2011,2016-2017,5,0,"",f6a3b786
Czech Republic,cz,CZE,UEFA,FC Slovan Liberec,M,Czech First League,2002-2003,2019-2020,11,1,"",2c9bebcd
Czech Republic,cz,CZE,UEFA,FC Viktoria Plzeň,M,Czech First League,2009-2010,2019-2020,11,5,"",02cd81bf
Czech Republic,cz,CZE,UEFA,FC Vysočina Jihlava,M,"",2012-2013,2017-2018,6,0,"",67d3e9c7
Czech Republic,cz,CZE,UEFA,FC Zbrojovka Brno,M,"",2009-2010,2017-2018,8,0,1. FC Brno,094c5701
Czech Republic,cz,CZE,UEFA,FC ZLiN Gomel,M,"",2017-2018,2017-2018,0,,"",ca994f37
Czech Republic,cz,CZE,UEFA,FK Bohemians Prague (Střížkov),M,"",2009-2010,2009-2010,1,0,FK Bohemians Prague (Střížkov),d003e8fd
Czech Republic,cz,CZE,UEFA,FK Dukla Prague,M,"",2011-2012,2018-2019,8,0,"",44ba6b44
Czech Republic,cz,CZE,UEFA,FK Jablonec,M,Czech First League,2009-2010,2019-2020,11,0,FK Baumit Jablonec,8424bb18
Czech Republic,cz,CZE,UEFA,FK Mladá Boleslav,M,Czech First League,2006-2007,2019-2020,11,0,"",70c92f33
Czech Republic,cz,CZE,UEFA,FK Teplice,M,Czech First League,1999-2000,2019-2020,11,0,"",06183666
Czech Republic,cz,CZE,UEFA,FK Ústí nad Labem,M,"",2010-2011,2010-2011,1,0,"",cbe7149e
Czech Republic,cz,CZE,UEFA,FK Viktoria Žižkov,M,"",2011-2012,2011-2012,1,0,"",314c0329
Czech Republic,cz,CZE,UEFA,MFK Karviná,M,Czech First League,2016-2017,2019-2020,4,0,"",5c50c933
